DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:69) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - insert
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:07:26.616Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:07:34.014Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:07:41.957Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:08:21.393Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 1 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:08:25.339Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:08:25.455Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:08:25.570Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:08:25.670Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:08:25.793Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:08:31.195Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:12:01.271Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.aggregateExecutions" , "keyUpdates" : 0 , "millis" : 0 , "client" : "10.9.8.199" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:13:05.955Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:13:12.666Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:13:18.781Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:13:24.911Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:13:31.021Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:13:38.142Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:13:45.602Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:14:23.436Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:14:27.358Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:14:27.449Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
DEBUG [main] (QueryAnalyzer.java:68) - { "ts" : { "$date" : "2012-03-11T18:14:27.540Z"} , "op" : "insert" , "ns" : "TST04_UCS_RUNTIME.system.indexes" , "keyUpdates" : 0 , "millis" : 0 , "client" : "0.0.0.0" , "user" : ""}
